relName,className,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
time\Chronology.java,org.joda.time.Chronology,55,49,6,59,undefined,1,1,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0
time\DateMidnight.java,org.joda.time.DateMidnight,359,89,21,469,1.01515151515152,4,0,0,0,0,0,0,0,0,0,0,0,0,0,359,359,0,0,0,0,0,0,0,0,0
time\DateTime.java,org.joda.time.DateTime,592,138,24,504,1.00961538461538,4,0,0,0,0,0,0,0,0,0,0,0,0,0,592,592,0,0,0,0,0,0,0,0,0
time\DateTimeComparator.java,org.joda.time.DateTimeComparator,96,27,6,34,0.805555555555555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,93,93,0,0,0,0,0,0,0,0,0
time\DateTimeConstants.java,org.joda.time.DateTimeConstants,44,1,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0
time\DateTimeField.java,org.joda.time.DateTimeField,52,50,5,60,undefined,1,3,0,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,0
time\DateTimeFieldType.java,org.joda.time.DateTimeFieldType,297,30,5,41,1.01652298850575,1,1,0,0,0,0,0,0,0,0,0,0,0,0,297,297,0,0,0,0,0,0,0,0,0
time\DateTimeUtils.java,org.joda.time.DateTimeUtils,197,46,33,225,0.945652173913043,1,0,7,7,6,0.0927109974424553,0,0,0.148936170212766,0.205882352941176,0.0265486725663717,0.0476503450542228,0,0,158,197,39,0,5,44,0.197969543147208,0,0.0253807106598985,0.223350253807107,0
time\DateTimeZone.java,org.joda.time.DateTimeZone,552,131,40,316,0.96304347826087,1,4,3,0,0,0,0,0,0.0227272727272727,0,0,0,0,0,539,552,13,0,8,21,0.0235507246376812,0,0.0144927536231884,0.0380434782608696,0
time\Days.java,org.joda.time.Days,153,45,21,306,0.993333333333333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,153,153,0,0,0,0,0,0,0,0,0
time\Duration.java,org.joda.time.Duration,121,36,8,296,0.94,3,0,0,0,0,0,0,0,0,0,0,0,0,0,121,121,0,0,0,0,0,0,0,0,0
time\DurationField.java,org.joda.time.DurationField,32,22,5,30,undefined,1,4,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0
time\DurationFieldType.java,org.joda.time.DurationFieldType,162,17,4,28,1.02884615384615,1,1,0,0,0,0,0,0,0,0,0,0,0,0,162,162,0,0,0,0,0,0,0,0,0
time\Hours.java,org.joda.time.Hours,156,46,21,306,0.993846153846154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,156,156,0,0,0,0,0,0,0,0,0
time\IllegalFieldValueException.java,org.joda.time.IllegalFieldValueException,166,27,6,64,0.641975308641975,5,0,0,1,0,0,0,0,0,0.142857142857143,0,0,0,0,166,166,0,0,1,1,0,0,0.00602409638554217,0.00602409638554217,0
time\Instant.java,org.joda.time.Instant,80,23,12,325,0.921052631578947,2,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0,0
time\Interval.java,org.joda.time.Interval,137,35,9,324,1.04347826086957,3,0,0,0,0,0,0,0,0,0,0,0,0,0,137,137,0,0,0,0,0,0,0,0,0
time\JodaTimePermission.java,org.joda.time.JodaTimePermission,6,1,1,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0
time\LocalDate.java,org.joda.time.LocalDate,625,154,34,448,0.976315789473684,3,0,0,0,0,0,0,0,0,0,0,0,0,0,622,623,1,0,1,2,0.00160513643659711,0,0.00160513643659711,0.00321027287319422,1
time\LocalDateTime.java,org.joda.time.LocalDateTime,701,173,28,472,0.977639751552795,3,0,0,0,0,0,0,0,0,0,0,0,0,0,698,699,1,0,2,3,0.00143061516452074,0,0.00286123032904149,0.00429184549356223,1
time\LocalTime.java,org.joda.time.LocalTime,503,117,26,413,0.973856209150327,3,0,0,0,0,0,0,0,0,0,0,0,0,0,501,501,0,0,0,0,0,0,0,0,0
time\Minutes.java,org.joda.time.Minutes,141,41,21,306,0.99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,141,141,0,0,0,0,0,0,0,0,0
time\MonthDay.java,org.joda.time.MonthDay,261,59,25,412,0.972093023255814,3,0,0,0,0,0,0,0,0,0,0,0,0,0,261,261,0,0,0,0,0,0,0,0,0
time\Months.java,org.joda.time.Months,148,44,15,289,0.993808049535604,2,0,0,0,0,0,0,0,0,0,0,0,0,0,148,148,0,0,0,0,0,0,0,0,0
time\MutableDateTime.java,org.joda.time.MutableDateTime,469,108,20,480,0.992063492063492,4,0,1,0,0,0,0,0,0.00917431192660551,0,0,0,0,0,466,469,3,0,4,7,0.00639658848614072,0,0.00852878464818763,0.0149253731343284,0
time\MutableInterval.java,org.joda.time.MutableInterval,116,32,10,325,1.03846153846154,3,0,0,0,0,0,0,0,0,0,0,0,0,0,116,116,0,0,0,0,0,0,0,0,0
time\MutablePeriod.java,org.joda.time.MutablePeriod,258,77,14,387,1.01408450704225,3,0,0,0,0,0,0,0,0,0,0,0,0,0,257,257,0,0,0,0,0,0,0,0,0
time\Partial.java,org.joda.time.Partial,398,84,21,338,0.76875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,398,398,0,0,1,1,0,0,0.00251256281407035,0.00251256281407035,0
time\Period.java,org.joda.time.Period,463,113,22,447,1.00588235294118,3,0,4,0,3,0.00616583982990782,0,0,0.0350877192982456,0,0.00669642857142857,0.00307387909408894,0,0,450,463,13,0,0,13,0.0280777537796976,0,0,0.0280777537796976,0
time\PeriodType.java,org.joda.time.PeriodType,464,89,11,56,0.997368421052632,1,0,0,0,0,0,0,0,0,0,0,0,0,0,447,447,0,0,0,0,0,0,0,0,0
time\Seconds.java,org.joda.time.Seconds,141,41,21,306,0.99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,141,141,0,0,0,0,0,0,0,0,0
time\TimeOfDay.java,org.joda.time.TimeOfDay,309,66,20,393,0.970350404312669,3,0,0,0,0,0,0,0,0,0,0,0,0,0,307,307,0,0,0,0,0,0,0,0,0
time\Weeks.java,org.joda.time.Weeks,141,41,21,306,0.99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,141,141,0,0,0,0,0,0,0,0,0
time\YearMonth.java,org.joda.time.YearMonth,265,61,24,411,0.966666666666667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,265,265,0,0,0,0,0,0,0,0,0
time\YearMonthDay.java,org.joda.time.YearMonthDay,291,63,23,407,0.964,3,0,0,0,0,0,0,0,0,0,0,0,0,0,289,289,0,0,0,0,0,0,0,0,0
time\Years.java,org.joda.time.Years,121,35,15,289,0.986842105263158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,121,121,0,0,0,0,0,0,0,0,0
time\base\AbstractDateTime.java,org.joda.time.base.AbstractDateTime,94,28,11,332,undefined,2,1,0,0,0,0,0,0,0,0,0,0,0,0,94,94,0,0,0,0,0,0,0,0,0
time\base\AbstractDuration.java,org.joda.time.base.AbstractDuration,72,21,5,41,undefined,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,72,0,0,0,0,0,0,0,0,0
time\base\AbstractInstant.java,org.joda.time.base.AbstractInstant,132,38,15,272,undefined,1,2,0,0,0,0,0,0,0,0,0,0,0,0,132,132,0,0,0,0,0,0,0,0,0
time\base\AbstractInterval.java,org.joda.time.base.AbstractInterval,145,37,14,277,undefined,1,1,0,0,0,0,0,0,0,0,0,0,0,0,145,145,0,0,0,0,0,0,0,0,0
time\base\AbstractPartial.java,org.joda.time.base.AbstractPartial,149,47,12,227,undefined,1,3,0,0,0,0,0,0,0,0,0,0,0,0,149,149,0,0,0,0,0,0,0,0,0
time\base\AbstractPeriod.java,org.joda.time.base.AbstractPeriod,80,24,7,259,undefined,1,1,0,0,0,0,0,0,0,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0,0
time\base\BaseDateTime.java,org.joda.time.base.BaseDateTime,96,17,6,353,0.791666666666667,3,3,0,0,0,0,0,0,0,0,0,0,0,0,96,96,0,0,0,0,0,0,0,0,0
time\base\BaseDuration.java,org.joda.time.base.BaseDuration,62,16,9,261,0.857142857142857,2,1,0,0,0,0,0,0,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,0
time\base\BaseInterval.java,org.joda.time.base.BaseInterval,101,17,11,300,0.425,2,2,0,0,0,0,0,0,0,0,0,0,0,0,101,101,0,0,0,0,0,0,0,0,0
time\base\BaseLocal.java,org.joda.time.base.BaseLocal,8,2,0,229,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0
time\base\BasePartial.java,org.joda.time.base.BasePartial,85,18,11,310,0.688888888888889,2,4,0,0,0,0,0,0,0,0,0,0,0,0,85,85,0,0,0,0,0,0,0,0,0
time\base\BasePeriod.java,org.joda.time.base.BasePeriod,261,53,18,311,0.801724137931034,2,2,0,0,0,0,0,0,0,0,0,0,0,0,261,261,0,0,20,20,0,0,0.0766283524904215,0.0766283524904215,0
time\base\BaseSingleFieldPeriod.java,org.joda.time.base.BaseSingleFieldPeriod,126,36,15,247,0.970588235294118,1,7,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,0,0,0,0,0,0,0,0
time\chrono\AssembledChronology.java,org.joda.time.chrono.AssembledChronology,426,89,8,207,0.974358974358974,3,8,0,0,0,0,0,0,0,0,0,0,0,0,426,426,0,0,0,0,0,0,0,0,0
time\chrono\BaseChronology.java,org.joda.time.chrono.BaseChronology,241,67,14,118,1.02040816326531,2,1,0,0,0,0,0,0,0,0,0,0,0,0,241,241,0,0,0,0,0,0,0,0,0
time\chrono\BasicChronology.java,org.joda.time.chrono.BasicChronology,378,71,30,282,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,378,378,0,0,2,2,0,0,0.00529100529100529,0.00529100529100529,0
time\chrono\BasicDayOfMonthDateTimeField.java,org.joda.time.chrono.BasicDayOfMonthDateTimeField,56,16,5,123,0.611111111111111,4,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,0,0,0,0,0,0,0,0
time\chrono\BasicDayOfYearDateTimeField.java,org.joda.time.chrono.BasicDayOfYearDateTimeField,48,14,5,117,0.611111111111111,4,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0
time\chrono\BasicFixedMonthChronology.java,org.joda.time.chrono.BasicFixedMonthChronology,71,21,1,291,0.892857142857143,5,2,0,0,0,0,0,0,0,0,0,0,0,0,71,71,0,0,0,0,0,0,0,0,0
time\chrono\BasicGJChronology.java,org.joda.time.chrono.BasicGJChronology,109,43,1,286,1.03571428571429,5,2,0,0,0,0,0,0,0,0,0,0,0,0,109,109,0,0,0,0,0,0,0,0,0
time\chrono\BasicMonthOfYearDateTimeField.java,org.joda.time.chrono.BasicMonthOfYearDateTimeField,182,39,11,129,0.776470588235294,4,1,0,0,0,0,0,0,0,0,0,0,0,0,182,182,0,0,0,0,0,0,0,0,1
time\chrono\BasicSingleEraDateTimeField.java,org.joda.time.chrono.BasicSingleEraDateTimeField,57,17,10,96,0.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,0
time\chrono\BasicWeekOfWeekyearDateTimeField.java,org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField,58,17,6,122,0.791666666666667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0
time\chrono\BasicWeekyearDateTimeField.java,org.joda.time.chrono.BasicWeekyearDateTimeField,106,27,7,121,0.8125,4,0,0,0,0,0,0,0,0,0,0,0,0,0,106,106,0,0,0,0,0,0,0,0,0
time\chrono\BasicYearDateTimeField.java,org.joda.time.chrono.BasicYearDateTimeField,84,23,5,114,0.676470588235294,4,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,0,0,0,0,0,0,0
time\chrono\BuddhistChronology.java,org.joda.time.chrono.BuddhistChronology,85,18,17,316,1.01666666666667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,0,0,0,0,0,0,0,0,0
time\chrono\CopticChronology.java,org.joda.time.chrono.CopticChronology,112,25,14,372,1.01190476190476,6,0,0,0,0,0,0,0,0,0,0,0,0,0,112,112,0,0,0,0,0,0,0,0,0
time\chrono\EthiopicChronology.java,org.joda.time.chrono.EthiopicChronology,110,24,14,372,1.01190476190476,6,0,0,0,0,0,0,0,0,0,0,0,0,0,110,110,0,0,0,0,0,0,0,0,0
time\chrono\GJChronology.java,org.joda.time.chrono.GJChronology,667,50,22,365,0.855,4,0,3,1,2,0,0,0,0.0588235294117647,0.0434782608695652,0.00546448087431694,0,0,0,655,667,12,0,0,12,0.0179910044977511,0,0,0.0179910044977511,0
