relName,className,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
time\Chronology.java,org.joda.time.Chronology,55,49,6,59,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0
time\DateMidnight.java,org.joda.time.DateMidnight,359,89,21,439,1.015151515,4,0,0,0,0,0,0,0,0,0,0,0,0,0,359,359,0,0,0,0,0,0,0,0,0
time\DateTime.java,org.joda.time.DateTime,609,138,24,474,1.009615385,4,0,0,0,0,0,0,0,0,0,0,0,0,0,609,609,0,0,0,0,0,0,0,0,0
time\DateTimeComparator.java,org.joda.time.DateTimeComparator,96,27,6,34,0.805555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,93,93,0,0,0,0,0,0,0,0,0
time\DateTimeConstants.java,org.joda.time.DateTimeConstants,44,1,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0
time\DateTimeField.java,org.joda.time.DateTimeField,52,50,5,60,,1,3,0,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,0
time\DateTimeFieldType.java,org.joda.time.DateTimeFieldType,297,30,5,41,1.016522989,1,1,0,0,0,0,0,0,0,0,0,0,0,0,297,297,0,0,0,0,0,0,0,0,0
time\DateTimeUtils.java,org.joda.time.DateTimeUtils,197,46,33,226,0.945652174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,197,197,0,0,1,1,0,0,0.005076142,0.005076142,0
time\DateTimeZone.java,org.joda.time.DateTimeZone,557,134,39,318,0.966403162,1,4,3,0,1,0.001976285,0,0,0.022222222,0,0.003134796,0.001005025,0,0,551,557,10,4,8,18,0.017953321,0.007181329,0.014362657,0.032315978,0
time\Days.java,org.joda.time.Days,153,45,21,307,0.993333333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,153,153,0,0,0,0,0,0,0,0,0
time\Duration.java,org.joda.time.Duration,139,42,10,302,0.946428571,3,0,6,2,5,0.006428571,0,0,0.139534884,0.181818182,0.01650165,0.003302752,0,0,121,139,18,0,0,18,0.129496403,0,0,0.129496403,0
time\DurationField.java,org.joda.time.DurationField,32,22,5,30,,1,4,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0
time\DurationFieldType.java,org.joda.time.DurationFieldType,162,17,4,28,1.028846154,1,1,0,0,0,0,0,0,0,0,0,0,0,0,162,162,0,0,0,0,0,0,0,0,0
time\Hours.java,org.joda.time.Hours,156,46,21,307,0.993846154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,156,156,0,0,0,0,0,0,0,0,0
time\IllegalFieldValueException.java,org.joda.time.IllegalFieldValueException,166,27,6,64,0.641975309,5,0,0,0,0,0,0,0,0,0,0,0,0,0,166,166,0,0,0,0,0,0,0,0,0
time\IllegalInstantException.java,org.joda.time.IllegalInstantException,23,7,4,297,1.333333333,5,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0
time\Instant.java,org.joda.time.Instant,80,23,12,270,0.921052632,2,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0,0
time\Interval.java,org.joda.time.Interval,137,35,9,292,1.043478261,3,0,0,0,0,0,0,0,0,0,0,0,0,0,137,137,0,0,0,0,0,0,0,0,0
time\JodaTimePermission.java,org.joda.time.JodaTimePermission,6,1,1,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0
time\LocalDate.java,org.joda.time.LocalDate,633,156,35,432,0.976315789,3,0,0,0,0,0,0,0,0,0,0,0,0,0,631,631,0,0,1,1,0,0,0.001584786,0.001584786,0
time\LocalDateTime.java,org.joda.time.LocalDateTime,722,177,29,443,0.978021978,3,0,0,0,0,0,0,0,0,0,0,0,0,0,720,720,0,0,0,0,0,0,0,0,0
time\LocalTime.java,org.joda.time.LocalTime,503,117,26,394,0.973856209,3,0,0,0,0,0,0,0,0,0,0,0,0,0,501,501,0,0,0,0,0,0,0,0,0
time\Minutes.java,org.joda.time.Minutes,141,41,21,307,0.99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,141,141,0,0,0,0,0,0,0,0,0
time\MonthDay.java,org.joda.time.MonthDay,261,59,25,399,0.972093023,3,0,0,0,0,0,0,0,0,0,0,0,0,0,261,261,0,0,0,0,0,0,0,0,0
time\Months.java,org.joda.time.Months,148,44,15,290,0.99380805,2,0,0,0,0,0,0,0,0,0,0,0,0,0,148,148,0,0,0,0,0,0,0,0,0
time\MutableDateTime.java,org.joda.time.MutableDateTime,469,108,20,450,0.992063492,4,0,0,0,0,0,0,0,0,0,0,0,0,0,469,469,0,0,10,10,0,0,0.021321962,0.021321962,1
time\MutableInterval.java,org.joda.time.MutableInterval,116,32,10,293,1.038461538,3,0,0,0,0,0,0,0,0,0,0,0,0,0,116,116,0,0,0,0,0,0,0,0,0
time\MutablePeriod.java,org.joda.time.MutablePeriod,258,77,14,388,1.014084507,3,0,0,0,0,0,0,0,0,0,0,0,0,0,257,257,0,0,0,0,0,0,0,0,0
time\Partial.java,org.joda.time.Partial,398,84,21,337,0.76875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,398,398,0,0,0,0,0,0,0,0,3
time\Period.java,org.joda.time.Period,464,113,22,448,1.005882353,3,0,0,0,0,0,0,0,0,0,0,0,0,0,463,464,1,0,1,2,0.002155172,0,0.002155172,0.004310345,1
time\PeriodType.java,org.joda.time.PeriodType,464,89,11,56,0.997368421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,447,447,0,0,0,0,0,0,0,0,0
time\Seconds.java,org.joda.time.Seconds,141,41,21,307,0.99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,141,141,0,0,0,0,0,0,0,0,0
time\TimeOfDay.java,org.joda.time.TimeOfDay,309,66,20,373,0.970350404,3,0,0,0,0,0,0,0,0,0,0,0,0,0,307,307,0,0,0,0,0,0,0,0,0
time\Weeks.java,org.joda.time.Weeks,141,41,21,307,0.99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,141,141,0,0,0,0,0,0,0,0,0
time\YearMonth.java,org.joda.time.YearMonth,265,61,24,395,0.966666667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,265,265,0,0,0,0,0,0,0,0,0
time\YearMonthDay.java,org.joda.time.YearMonthDay,291,63,23,383,0.964,3,0,0,0,0,0,0,0,0,0,0,0,0,0,289,289,0,0,0,0,0,0,0,0,0
time\Years.java,org.joda.time.Years,121,35,15,290,0.986842105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,121,121,0,0,0,0,0,0,0,0,0
time\base\AbstractDateTime.java,org.joda.time.base.AbstractDateTime,94,28,11,316,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,94,94,0,0,0,0,0,0,0,0,0
time\base\AbstractDuration.java,org.joda.time.base.AbstractDuration,72,21,5,41,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,72,0,0,0,0,0,0,0,0,0
time\base\AbstractInstant.java,org.joda.time.base.AbstractInstant,132,38,15,239,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,132,132,0,0,0,0,0,0,0,0,0
time\base\AbstractInterval.java,org.joda.time.base.AbstractInterval,149,38,14,245,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,149,149,0,0,0,0,0,0,0,0,0
time\base\AbstractPartial.java,org.joda.time.base.AbstractPartial,149,47,12,228,,1,3,0,0,0,0,0,0,0,0,0,0,0,0,149,149,0,0,0,0,0,0,0,0,0
time\base\AbstractPeriod.java,org.joda.time.base.AbstractPeriod,80,24,7,260,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0,0
time\base\BaseDateTime.java,org.joda.time.base.BaseDateTime,96,17,6,337,0.791666667,3,3,0,0,0,0,0,0,0,0,0,0,0,0,96,96,0,0,0,0,0,0,0,0,0
time\base\BaseDuration.java,org.joda.time.base.BaseDuration,62,16,9,262,0.857142857,2,1,0,0,0,0,0,0,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,0
time\base\BaseInterval.java,org.joda.time.base.BaseInterval,101,17,11,268,0.425,2,2,0,0,0,0,0,0,0,0,0,0,0,0,101,101,0,0,0,0,0,0,0,0,0
time\base\BaseLocal.java,org.joda.time.base.BaseLocal,9,2,1,230,2,2,3,0,1,0,0,0,0,0,0.5,0,0,0,0,8,9,1,0,0,1,0.111111111,0,0,0.111111111,0
time\base\BasePartial.java,org.joda.time.base.BasePartial,85,18,11,311,0.688888889,2,4,0,0,0,0,0,0,0,0,0,0,0,0,85,85,0,0,0,0,0,0,0,0,0
time\base\BasePeriod.java,org.joda.time.base.BasePeriod,261,53,18,312,0.801724138,2,2,0,0,0,0,0,0,0,0,0,0,0,0,261,261,0,0,0,0,0,0,0,0,0
time\base\BaseSingleFieldPeriod.java,org.joda.time.base.BaseSingleFieldPeriod,127,36,15,248,0.980392157,1,7,0,0,0,0.009803922,0,0,0,0,0,0.004950495,0,0,126,127,1,0,1,2,0.007874016,0,0.007874016,0.015748031,0
time\chrono\AssembledChronology.java,org.joda.time.chrono.AssembledChronology,426,89,8,207,0.974358974,3,8,0,0,0,0,0,0,0,0,0,0,0,0,426,426,0,0,0,0,0,0,0,0,0
time\chrono\BaseChronology.java,org.joda.time.chrono.BaseChronology,241,67,14,118,1.020408163,2,1,0,0,0,0,0,0,0,0,0,0,0,0,241,241,0,0,0,0,0,0,0,0,0
time\chrono\BasicChronology.java,org.joda.time.chrono.BasicChronology,387,73,30,285,1,4,3,0,0,2,0,0,0,0,0,0.006993007,0,0,0,386,387,2,1,1,3,0.005167959,0.002583979,0.002583979,0.007751938,0
time\chrono\BasicDayOfMonthDateTimeField.java,org.joda.time.chrono.BasicDayOfMonthDateTimeField,57,16,6,123,0.611111111,4,0,0,1,0,0,0,0,0,0.142857143,0,0,0,0,56,57,1,0,0,1,0.01754386,0,0,0.01754386,0
time\chrono\BasicDayOfYearDateTimeField.java,org.joda.time.chrono.BasicDayOfYearDateTimeField,49,14,6,117,0.611111111,4,0,0,1,0,0,0,0,0,0.142857143,0,0,0,0,48,49,1,0,0,1,0.020408163,0,0,0.020408163,0
time\chrono\BasicFixedMonthChronology.java,org.joda.time.chrono.BasicFixedMonthChronology,71,21,1,294,0.892857143,5,2,0,0,2,0,0,0,0,0,0.006779661,0,0,0,71,71,0,0,0,0,0,0,0,0,0
time\chrono\BasicGJChronology.java,org.joda.time.chrono.BasicGJChronology,109,43,1,289,1.035714286,5,2,0,0,2,0,0,0,0,0,0.006896552,0,0,0,109,109,0,0,0,0,0,0,0,0,0
time\chrono\BasicMonthOfYearDateTimeField.java,org.joda.time.chrono.BasicMonthOfYearDateTimeField,188,40,12,129,0.776470588,4,1,0,1,0,0,0,0,0,0.076923077,0,0,0,0,187,188,1,0,0,1,0.005319149,0,0,0.005319149,0
time\chrono\BasicSingleEraDateTimeField.java,org.joda.time.chrono.BasicSingleEraDateTimeField,57,17,10,96,0.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,0
time\chrono\BasicWeekOfWeekyearDateTimeField.java,org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField,59,17,7,122,0.791666667,4,0,0,1,0,0,0,0,0,0.125,0,0,0,0,58,59,1,0,0,1,0.016949153,0,0,0.016949153,0
time\chrono\BasicWeekyearDateTimeField.java,org.joda.time.chrono.BasicWeekyearDateTimeField,107,27,8,121,0.8125,4,0,0,1,0,0,0,0,0,0.111111111,0,0,0,0,106,107,1,0,0,1,0.009345794,0,0,0.009345794,0
time\chrono\BasicYearDateTimeField.java,org.joda.time.chrono.BasicYearDateTimeField,85,23,6,114,0.676470588,4,0,0,1,0,0,0,0,0,0.142857143,0,0,0,0,84,85,1,0,0,1,0.011764706,0,0,0.011764706,0
time\chrono\BuddhistChronology.java,org.joda.time.chrono.BuddhistChronology,97,20,19,394,1.016666667,4,0,0,2,76,0,0,0,0,0.1,0.192405063,0,0,0,95,97,2,0,3,5,0.020618557,0,0.030927835,0.051546392,0
time\chrono\CopticChronology.java,org.joda.time.chrono.CopticChronology,112,25,14,376,1.011904762,6,0,0,0,2,0,0,0,0,0,0.00530504,0,0,0,112,112,0,0,0,0,0,0,0,0,0
time\chrono\EthiopicChronology.java,org.joda.time.chrono.EthiopicChronology,110,24,14,376,1.011904762,6,0,0,0,2,0,0,0,0,0,0.00530504,0,0,0,110,110,0,0,0,0,0,0,0,0,0
time\chrono\GJChronology.java,org.joda.time.chrono.GJChronology,718,53,23,409,0.86,4,0,1,1,76,0,0,0,0.018518519,0.041666667,0.185365854,0,0,0,678,718,55,15,2,57,0.076601671,0.020891365,0.002785515,0.079387187,0
time\chrono\GJDayOfWeekDateTimeField.java,org.joda.time.chrono.GJDayOfWeekDateTimeField,39,11,9,117,0.9,4,0,0,1,0,0,0,0,0,0.1,0,0,0,0,38,39,1,0,0,1,0.025641026,0,0,0.025641026,0
time\chrono\GJEraDateTimeField.java,org.joda.time.chrono.GJEraDateTimeField,76,21,13,118,0.875,3,0,0,1,0,0,0,0,0,0.071428571,0,0,0,0,75,76,1,0,0,1,0.013157895,0,0,0.013157895,0
time\chrono\GJLocaleSymbols.java,org.joda.time.chrono.GJLocaleSymbols,180,42,12,42,0.959330144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,180,180,0,0,0,0,0,0,0,0,0
time\chrono\GJMonthOfYearDateTimeField.java,org.joda.time.chrono.GJMonthOfYearDateTimeField,22,6,5,144,1.2,5,0,0,1,0,0,0,0,0,0.166666667,0,0,0,0,21,22,1,0,0,1,0.045454545,0,0,0.045454545,0
time\chrono\GJYearOfEraDateTimeField.java,org.joda.time.chrono.GJYearOfEraDateTimeField,63,18,8,115,0.933333333,4,0,1,3,0,0.030952381,0,0,0.052631579,0.333333333,0,0.016009852,0,0,58,63,5,0,0,5,0.079365079,0,0,0.079365079,0
time\chrono\GregorianChronology.java,org.joda.time.chrono.GregorianChronology,115,29,8,361,0.984375,6,0,0,0,1,0,0,0,0,0,0.002762431,0,0,0,115,115,0,0,0,0,0,0,0,0,0
time\chrono\ISOChronology.java,org.joda.time.chrono.ISOChronology,105,20,14,282,0.98,4,0,0,0,2,0,0,0,0,0,0.007067138,0,0,0,105,105,1,1,1,2,0.00952381,0.00952381,0.00952381,0.019047619,0
time\chrono\ISOYearOfEraDateTimeField.java,org.joda.time.chrono.ISOYearOfEraDateTimeField,59,18,8,108,1.033333333,4,0,1,3,0,0.002380952,0,0,0.052631579,0.333333333,0,0.00117096,0,0,54,59,5,0,0,5,0.084745763,0,0,0.084745763,0
time\chrono\IslamicChronology.java,org.joda.time.chrono.IslamicChronology,268,59,13,374,0.983333333,5,0,0,0,1,0,0,0,0,0,0.002666667,0,0,0,268,268,0,0,0,0,0,0,0,0,0
