relName,className,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
time\Chronology.java,org.joda.time.Chronology,55,49,6,59,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0
time\DateMidnight.java,org.joda.time.DateMidnight,359,89,21,469,1.015151515,4,0,5,2,9,0.000721501,0,0,0.055555556,0.090909091,0.019148936,0.000358038,0,0,343,359,16,0,0,16,0.044568245,0,0,0.044568245,0
time\DateTime.java,org.joda.time.DateTime,592,138,24,504,1.009615385,4,0,6,2,12,0.000384615,0,0,0.043165468,0.08,0.023762376,0.000191388,0,0,572,592,20,0,0,20,0.033783784,0,0,0.033783784,0
time\DateTimeComparator.java,org.joda.time.DateTimeComparator,96,27,6,34,0.805555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,93,93,0,0,0,0,0,0,0,0,0
time\DateTimeConstants.java,org.joda.time.DateTimeConstants,44,1,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0
time\DateTimeField.java,org.joda.time.DateTimeField,52,50,5,60,,1,3,0,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,0
time\DateTimeFieldType.java,org.joda.time.DateTimeFieldType,297,30,5,41,1.016522989,1,1,0,0,0,0,0,0,0,0,0,0,0,0,297,297,0,0,1,1,0,0,0.003367003,0.003367003,0
time\DateTimeUtils.java,org.joda.time.DateTimeUtils,158,39,26,219,0.852941176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,158,158,0,0,0,0,0,0,0,0,0
time\DateTimeZone.java,org.joda.time.DateTimeZone,539,128,40,316,0.963043478,1,4,6,0,0,0.000821256,0,0,0.046511628,0,0,0.000418359,0,0,520,539,23,4,9,32,0.042671614,0.00742115,0.016697588,0.059369202,2
time\Days.java,org.joda.time.Days,153,45,21,306,0.993333333,2,0,0,0,1,0,0,0,0,0,0.003257329,0,0,0,153,153,0,0,0,0,0,0,0,0,0
time\Duration.java,org.joda.time.Duration,121,36,8,296,0.94,3,0,0,0,6,0,0,0,0,0,0.02020202,0,0,0,121,121,0,0,0,0,0,0,0,0,0
time\DurationField.java,org.joda.time.DurationField,32,22,5,30,,1,4,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0
time\DurationFieldType.java,org.joda.time.DurationFieldType,162,17,4,28,1.028846154,1,1,0,0,0,0,0,0,0,0,0,0,0,0,148,162,14,0,0,14,0.086419753,0,0,0.086419753,0
time\Hours.java,org.joda.time.Hours,156,46,21,306,0.993846154,2,0,0,0,1,0,0,0,0,0,0.003257329,0,0,0,156,156,0,0,0,0,0,0,0,0,0
time\IllegalFieldValueException.java,org.joda.time.IllegalFieldValueException,166,27,5,64,0.641975309,5,0,0,0,0,0,0,0,0,0,0,0,0,0,166,166,0,0,0,0,0,0,0,0,0
time\Instant.java,org.joda.time.Instant,80,23,12,325,0.921052632,2,0,1,1,5,0.004385965,0,0,0.041666667,0.076923077,0.015337423,0.002283105,0,0,75,80,5,0,0,5,0.0625,0,0,0.0625,0
