relName,className,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
math3\analysis\function\Constant.java,org.apache.commons.math3.analysis.function.Constant,16,4,3,29,0.333333333333333,1,0,1,3,15,0.166666666666667,0,0,0.2,0.75,0.5,0.125,0,0,12,16,4,0,3,7,0.25,0,0.1875,0.4375,0
math3\analysis\function\Cos.java,org.apache.commons.math3.analysis.function.Cos,12,3,4,31,undefined,1,0,1,3,12,0,0,0,0.25,0.6,0.375,0,0,0,12,12,1,1,5,6,0.0833333333333333,0.0833333333333333,0.416666666666667,0.5,0
math3\analysis\function\Cosh.java,org.apache.commons.math3.analysis.function.Cosh,12,3,4,25,undefined,1,0,1,2,9,0,0,0,0.25,0.4,0.346153846153846,0,0,0,8,12,4,0,3,7,0.333333333333333,0,0.25,0.583333333333333,0
math3\analysis\function\Divide.java,org.apache.commons.math3.analysis.function.Divide,5,1,0,12,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
math3\analysis\function\Exp.java,org.apache.commons.math3.analysis.function.Exp,12,3,4,22,undefined,1,0,1,3,7,0,0,0,0.25,0.6,0.304347826086957,0,0,0,12,12,1,1,5,6,0.0833333333333333,0.0833333333333333,0.416666666666667,0.5,0
math3\analysis\function\Expm1.java,org.apache.commons.math3.analysis.function.Expm1,12,3,4,24,undefined,1,0,1,3,8,0,0,0,0.25,0.6,0.32,0,0,0,12,12,1,1,5,6,0.0833333333333333,0.0833333333333333,0.416666666666667,0.5,0
math3\analysis\function\Floor.java,org.apache.commons.math3.analysis.function.Floor,5,1,1,13,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
math3\analysis\function\Gaussian.java,org.apache.commons.math3.analysis.function.Gaussian,108,14,8,39,0.75,1,0,7,5,11,0.05,0,0,0.466666666666667,0.555555555555556,0.275,0.0285714285714286,0,0,73,108,45,10,8,53,0.416666666666667,0.0925925925925926,0.0740740740740741,0.490740740740741,0
math3\analysis\function\HarmonicOscillator.java,org.apache.commons.math3.analysis.function.HarmonicOscillator,68,7,4,42,0.5,1,0,3,3,21,0.166666666666667,0,0,0.375,0.6,0.488372093023256,0.111111111111111,0,0,51,68,21,4,5,26,0.308823529411765,0.0588235294117647,0.0735294117647059,0.382352941176471,0
math3\analysis\function\Identity.java,org.apache.commons.math3.analysis.function.Identity,12,3,3,15,undefined,1,0,1,2,1,0,0,0,0.25,0.5,0.0625,0,0,0,8,12,4,0,3,7,0.333333333333333,0,0.25,0.583333333333333,0
math3\analysis\function\Inverse.java,org.apache.commons.math3.analysis.function.Inverse,12,3,3,22,undefined,1,0,1,3,9,0,0,0,0.25,0.75,0.391304347826087,0,0,0,12,12,1,1,5,6,0.0833333333333333,0.0833333333333333,0.416666666666667,0.5,0
math3\analysis\function\Log.java,org.apache.commons.math3.analysis.function.Log,12,3,4,22,undefined,1,0,1,3,7,0,0,0,0.25,0.6,0.304347826086957,0,0,0,12,12,1,1,5,6,0.0833333333333333,0.0833333333333333,0.416666666666667,0.5,0
math3\analysis\function\Log10.java,org.apache.commons.math3.analysis.function.Log10,12,3,4,23,undefined,1,0,1,3,8,2,0,0,0.25,0.6,0.333333333333333,2,0,0,13,12,1,2,5,6,0.0833333333333333,0.166666666666667,0.416666666666667,0.5,0
math3\analysis\function\Log1p.java,org.apache.commons.math3.analysis.function.Log1p,12,3,4,22,undefined,1,0,1,3,7,0,0,0,0.25,0.6,0.304347826086957,0,0,0,12,12,1,1,5,6,0.0833333333333333,0.0833333333333333,0.416666666666667,0.5,0
math3\analysis\function\Logistic.java,org.apache.commons.math3.analysis.function.Logistic,90,6,5,44,0.5,1,0,1,3,17,0.166666666666667,0,0,0.142857142857143,0.5,0.377777777777778,0.111111111111111,0,0,85,90,14,9,6,20,0.155555555555556,0.1,0.0666666666666667,0.222222222222222,0
math3\analysis\function\Logit.java,org.apache.commons.math3.analysis.function.Logit,83,12,6,36,0.6,1,0,6,4,11,0.15,0,0,0.461538461538462,0.571428571428571,0.297297297297297,0.09375,0,0,50,83,37,4,7,44,0.44578313253012,0.0481927710843374,0.0843373493975904,0.530120481927711,0
math3\analysis\function\Max.java,org.apache.commons.math3.analysis.function.Max,5,1,1,13,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
math3\analysis\function\Min.java,org.apache.commons.math3.analysis.function.Min,5,1,1,13,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
math3\analysis\function\Minus.java,org.apache.commons.math3.analysis.function.Minus,12,3,3,18,undefined,1,0,1,2,4,0,0,0,0.25,0.5,0.210526315789474,0,0,0,8,12,4,0,3,7,0.333333333333333,0,0.25,0.583333333333333,0
math3\analysis\function\Multiply.java,org.apache.commons.math3.analysis.function.Multiply,5,1,0,12,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
math3\analysis\function\Pow.java,org.apache.commons.math3.analysis.function.Pow,5,1,1,15,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
math3\analysis\function\Power.java,org.apache.commons.math3.analysis.function.Power,16,4,4,24,0.333333333333333,1,0,1,3,7,0.166666666666667,0,0,0.2,0.6,0.28,0.125,0,0,16,16,1,1,5,6,0.0625,0.0625,0.3125,0.375,0
math3\analysis\function\Rint.java,org.apache.commons.math3.analysis.function.Rint,5,1,1,14,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
math3\analysis\function\Sigmoid.java,org.apache.commons.math3.analysis.function.Sigmoid,77,10,6,34,0.6,1,0,5,5,16,0.15,0,0,0.454545454545455,0.714285714285714,0.457142857142857,0.09375,0,0,51,77,35,9,5,40,0.454545454545455,0.116883116883117,0.0649350649350649,0.519480519480519,0
math3\analysis\function\Signum.java,org.apache.commons.math3.analysis.function.Signum,5,1,1,13,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
math3\analysis\function\Sin.java,org.apache.commons.math3.analysis.function.Sin,12,3,4,31,undefined,1,0,1,2,12,0,0,0,0.25,0.4,0.375,0,0,0,8,12,4,0,3,7,0.333333333333333,0,0.25,0.583333333333333,0
math3\analysis\function\Sinc.java,org.apache.commons.math3.analysis.function.Sinc,79,18,4,43,0.625,1,0,8,2,18,0.075,0,0,0.421052631578947,0.4,0.409090909090909,0.0461538461538461,0,0,42,79,37,0,25,62,0.468354430379747,0,0.316455696202532,0.784810126582278,0
math3\analysis\function\Sinh.java,org.apache.commons.math3.analysis.function.Sinh,12,3,4,25,undefined,1,0,1,2,8,0,0,0,0.25,0.4,0.307692307692308,0,0,0,8,12,4,0,3,7,0.333333333333333,0,0.25,0.583333333333333,0
math3\analysis\function\Sqrt.java,org.apache.commons.math3.analysis.function.Sqrt,12,3,4,27,undefined,1,0,1,3,13,0,0,0,0.25,0.6,0.464285714285714,0,0,0,12,12,1,1,5,6,0.0833333333333333,0.0833333333333333,0.416666666666667,0.5,0
math3\analysis\function\StepFunction.java,org.apache.commons.math3.analysis.function.StepFunction,36,7,5,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,36,3,0,1,4,0.0833333333333333,0,0.0277777777777778,0.111111111111111,0
math3\analysis\function\Subtract.java,org.apache.commons.math3.analysis.function.Subtract,5,1,0,12,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
math3\analysis\function\Tan.java,org.apache.commons.math3.analysis.function.Tan,12,3,4,29,undefined,1,0,1,3,11,0,0,0,0.25,0.6,0.366666666666667,0,0,0,13,12,1,2,5,6,0.0833333333333333,0.166666666666667,0.416666666666667,0.5,0
math3\analysis\function\Tanh.java,org.apache.commons.math3.analysis.function.Tanh,12,3,4,23,undefined,1,0,1,3,7,0,0,0,0.25,0.6,0.291666666666667,0,0,0,13,12,1,2,5,6,0.0833333333333333,0.166666666666667,0.416666666666667,0.5,0
math3\analysis\function\Ulp.java,org.apache.commons.math3.analysis.function.Ulp,5,1,1,14,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
math3\analysis\integration\BaseAbstractUnivariateIntegrator.java,org.apache.commons.math3.analysis.integration.BaseAbstractUnivariateIntegrator,98,18,11,52,0.928571428571429,1,5,2,0,5,0.00198412698412687,0,1,0.105263157894737,0,0.0943396226415094,0.00102880658436208,0,0.166666666666667,92,98,6,0,10,16,0.0612244897959184,0,0.102040816326531,0.163265306122449,0
math3\analysis\integration\LegendreGaussIntegrator.java,org.apache.commons.math3.analysis.integration.LegendreGaussIntegrator,124,13,9,64,0.925,2,0,0,0,5,0,0,0,0,0,0.0769230769230769,0,0,0,124,124,0,0,5,5,0,0,0.0403225806451613,0.0403225806451613,0
math3\analysis\integration\RombergIntegrator.java,org.apache.commons.math3.analysis.integration.RombergIntegrator,59,10,9,60,0.333333333333333,2,0,0,0,5,0,0,0,0,0,0.0819672131147541,0,0,0,59,59,0,0,3,3,0,0,0.0508474576271186,0.0508474576271186,0
math3\analysis\integration\SimpsonIntegrator.java,org.apache.commons.math3.analysis.integration.SimpsonIntegrator,51,10,9,60,0.333333333333333,2,0,0,0,5,0,0,0,0,0,0.0819672131147541,0,0,0,51,51,0,0,4,4,0,0,0.0784313725490196,0.0784313725490196,0
math3\analysis\integration\TrapezoidIntegrator.java,org.apache.commons.math3.analysis.integration.TrapezoidIntegrator,71,12,8,59,0.75,2,0,0,0,5,0,0,0,0,0,0.0833333333333333,0,0,0,67,71,4,0,8,12,0.0563380281690141,0,0.112676056338028,0.169014084507042,0
math3\analysis\interpolation\BicubicSplineInterpolatingFunction.java,org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction,135,22,1,27,0.839285714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,136,136,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\BicubicSplineInterpolatingFunction.java,org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction,174,34,6,48,0.82,1,0,0,1,0,0,0,0,0,0.142857142857143,0,0,0,0,165,174,9,0,8,17,0.0517241379310345,0,0.0459770114942529,0.0977011494252874,0
math3\analysis\interpolation\BicubicSplineInterpolator.java,org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolator,74,18,8,43,undefined,1,1,0,1,1,0,0,0,0,0.111111111111111,0.0227272727272727,0,0,0,71,74,3,0,1,4,0.0405405405405405,0,0.0135135135135135,0.0540540540540541,0
math3\analysis\interpolation\DividedDifferenceInterpolator.java,org.apache.commons.math3.analysis.interpolation.DividedDifferenceInterpolator,32,4,6,29,2,1,0,0,3,0,0,0,0,0,0.428571428571429,0,0,0,0,26,32,6,0,2,8,0.1875,0,0.0625,0.25,0
math3\analysis\interpolation\LinearInterpolator.java,org.apache.commons.math3.analysis.interpolation.LinearInterpolator,28,5,7,32,undefined,1,0,0,1,1,0,0,0,0,0.125,0.0303030303030303,0,0,0,25,28,3,0,2,5,0.107142857142857,0,0.0714285714285714,0.178571428571429,0
math3\analysis\interpolation\LoessInterpolator.java,org.apache.commons.math3.analysis.interpolation.LoessInterpolator,188,33,15,50,0.904761904761905,1,0,0,2,4,0,0,0,0,0.125,0.0784313725490196,0,0,0,170,188,18,0,5,23,0.0957446808510638,0,0.0265957446808511,0.122340425531915,0
math3\analysis\interpolation\MicrosphereInterpolatingFunction.java,org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolatingFunction,105,17,14,56,0.625,1,0,0,0,1,0,0,0,0,0,0.0175438596491228,0,0,0,102,105,3,0,1,4,0.0285714285714286,0,0.00952380952380952,0.0380952380952381,0
math3\analysis\interpolation\MicrosphereInterpolator.java,org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolator,35,5,8,38,0.75,1,0,0,3,0,0,0,0,0,0.333333333333333,0,0,0,0,30,35,5,0,2,7,0.142857142857143,0,0.0571428571428571,0.2,0
math3\analysis\interpolation\NevilleInterpolator.java,org.apache.commons.math3.analysis.interpolation.NevilleInterpolator,10,1,4,26,0,1,0,0,3,0,0,0,0,0,0.6,0,0,0,0,7,10,3,0,1,4,0.3,0,0.1,0.4,0
math3\analysis\interpolation\SmoothingPolynomialBicubicSplineInterpolator.java,org.apache.commons.math3.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolator,69,16,9,68,0.666666666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,67,69,2,0,1,3,0.0289855072463768,0,0.0144927536231884,0.0434782608695652,0
math3\analysis\interpolation\SplineInterpolator.java,org.apache.commons.math3.analysis.interpolation.SplineInterpolator,51,7,7,32,undefined,1,0,0,1,1,0,0,0,0,0.125,0.0303030303030303,0,0,0,48,51,3,0,10,13,0.0588235294117647,0,0.196078431372549,0.254901960784314,0
math3\analysis\interpolation\TricubicSplineInterpolatingFunction.java,org.apache.commons.math3.analysis.interpolation.TricubicSplineFunction,43,11,1,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,44,1,0,1,2,0.0227272727272727,0,0.0227272727272727,0.0454545454545455,0
math3\analysis\interpolation\TricubicSplineInterpolatingFunction.java,org.apache.commons.math3.analysis.interpolation.TricubicSplineFunction,264,40,6,34,0.733333333333333,1,0,0,1,0,0,0,0,0,0.142857142857143,0,0,0,0,260,264,4,0,2,6,0.0151515151515152,0,0.00757575757575758,0.0227272727272727,0
math3\analysis\interpolation\TricubicSplineInterpolator.java,org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolator,125,27,7,63,undefined,1,0,0,1,1,0,0,0,0,0.125,0.015625,0,0,0,122,125,3,0,1,4,0.024,0,0.008,0.032,0
math3\analysis\interpolation\UnivariatePeriodicInterpolator.java,org.apache.commons.math3.analysis.interpolation.UnivariatePeriodicInterpolator,50,6,4,30,0.625,1,0,0,0,3,0,0,0,0,0,0.0967741935483871,0,0,0,49,50,1,0,4,5,0.02,0,0.08,0.1,0
math3\analysis\polynomials\PolynomialFunction.java,org.apache.commons.math3.analysis.polynomials.PolynomialFunction,206,47,14,52,0.65625,1,0,3,1,20,0.0104166666666666,0,0,0.0625,0.0666666666666667,0.377358490566038,0.00628930817610061,0,0,192,206,14,0,1,15,0.0679611650485437,0,0.00485436893203883,0.0728155339805825,0
math3\analysis\polynomials\PolynomialFunctionLagrangeForm.java,org.apache.commons.math3.analysis.polynomials.PolynomialFunctionLagrangeForm,129,27,8,34,0.722222222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,129,129,0,0,0,0,0,0,0,0,0
math3\analysis\polynomials\PolynomialFunctionNewtonForm.java,org.apache.commons.math3.analysis.polynomials.PolynomialFunctionNewtonForm,81,18,5,43,0.666666666666667,1,0,2,1,16,0.0208333333333334,0,0,0.105263157894737,0.166666666666667,0.363636363636364,0.0125,0,0,72,81,9,0,1,10,0.111111111111111,0,0.0123456790123457,0.123456790123457,0
math3\analysis\polynomials\PolynomialSplineFunction.java,org.apache.commons.math3.analysis.polynomials.PolynomialSplineFunction,74,18,10,60,0.333333333333333,1,0,4,1,18,0.0555555555555555,0,0,0.210526315789474,0.0909090909090909,0.295081967213115,0.0416666666666666,0,0,60,74,14,0,1,15,0.189189189189189,0,0.0135135135135135,0.202702702702703,0
math3\analysis\polynomials\PolynomialsUtils.java,org.apache.commons.math3.analysis.polynomials.PolynomialsUtils,182,19,11,56,1,1,0,0,0,3,0,0,0,0,0,0.0526315789473684,0,0,0,182,182,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\AbstractDifferentiableUnivariateSolver.java,org.apache.commons.math3.analysis.solvers.AbstractDifferentiableUnivariateSolver,24,4,4,64,0.666666666666667,2,1,0,1,2,0,0,0,0,0.2,0.0307692307692308,0,0,0,23,24,1,0,3,4,0.0416666666666667,0,0.125,0.166666666666667,0
math3\analysis\solvers\AbstractPolynomialSolver.java,org.apache.commons.math3.analysis.solvers.AbstractPolynomialSolver,26,5,2,66,0.75,2,1,0,0,2,0,0,0,0,0,0.0298507462686567,0,0,0,26,26,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\AbstractUnivariateSolver.java,org.apache.commons.math3.analysis.solvers.AbstractUnivariateSolver,16,3,0,63,undefined,2,8,0,0,2,0,0,3,0,0,0.03125,0,0,0.333333333333333,16,16,0,0,3,3,0,0,0.1875,0.1875,0
math3\analysis\solvers\AllowedSolution.java,org.apache.commons.math3.analysis.solvers.AllowedSolution,7,2,1,19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\BaseAbstractUnivariateSolver.java,org.apache.commons.math3.analysis.solvers.BaseAbstractUnivariateSolver,122,24,10,60,0.940909090909091,1,4,0,2,2,0,0,1,0,0.181818181818182,0.0327868852459016,0,0,0.2,113,122,9,0,6,15,0.0737704918032787,0,0.0491803278688525,0.122950819672131,0
math3\analysis\solvers\BaseSecantSolver.java,org.apache.commons.math3.analysis.solvers.BaseSecantSolver,143,36,7,75,0.666666666666667,3,3,2,2,51,0,1,0,0.0540540540540541,0.25,0.671052631578947,0,0.25,0,134,143,9,0,6,15,0.0629370629370629,0,0.041958041958042,0.104895104895105,0
math3\analysis\solvers\BisectionSolver.java,org.apache.commons.math3.analysis.solvers.BisectionSolver,38,7,4,69,1,3,0,2,2,52,1,1,0,0.25,0.4,0.742857142857143,0.5,0.25,0,49,38,0,11,22,22,0,0.289473684210526,0.578947368421053,0.578947368421053,0
math3\analysis\solvers\BracketingNthOrderBrentSolver.java,org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolver,216,41,12,79,0.8125,3,0,0,2,44,0,1,0,0,0.153846153846154,0.55,0,0.25,0,201,216,15,0,8,23,0.0694444444444444,0,0.037037037037037,0.106481481481481,0
math3\analysis\solvers\BrentSolver.java,org.apache.commons.math3.analysis.solvers.BrentSolver,126,21,6,73,1,3,0,0,2,2,0,0,0,0,0.285714285714286,0.027027027027027,0,0,0,123,126,3,0,1,4,0.0238095238095238,0,0.00793650793650794,0.0317460317460317,0
math3\analysis\solvers\IllinoisSolver.java,org.apache.commons.math3.analysis.solvers.IllinoisSolver,17,4,0,79,undefined,4,0,0,0,51,0,1,0,0,0,0.6375,0,0.2,0,17,17,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\LaguerreSolver.java,org.apache.commons.math3.analysis.solvers.LaguerreSolver,191,16,14,96,0.857142857142857,3,0,1,8,5,0.142857142857143,0,0,0.0588235294117647,0.533333333333333,0.0515463917525773,0.0769230769230769,0,0,167,191,36,12,34,70,0.18848167539267,0.06282722513089,0.178010471204188,0.366492146596859,0
math3\analysis\solvers\MullerSolver.java,org.apache.commons.math3.analysis.solvers.MullerSolver,94,18,6,72,1,3,0,0,3,2,0,0,0,0,0.428571428571429,0.0273972602739726,0,0,0,90,94,4,0,2,6,0.0425531914893617,0,0.0212765957446809,0.0638297872340425,0
math3\analysis\solvers\MullerSolver2.java,org.apache.commons.math3.analysis.solvers.MullerSolver2,79,13,6,71,1,3,0,0,2,2,0,0,0,0,0.285714285714286,0.0277777777777778,0,0,0,76,79,3,0,1,4,0.0379746835443038,0,0.0126582278481013,0.0506329113924051,0
math3\analysis\solvers\NewtonSolver.java,org.apache.commons.math3.analysis.solvers.NewtonSolver,30,6,5,70,1,3,0,0,1,2,0,0,0,0,0.166666666666667,0.028169014084507,0,0,0,28,30,2,0,2,4,0.0666666666666667,0,0.0666666666666667,0.133333333333333,0
math3\analysis\solvers\PegasusSolver.java,org.apache.commons.math3.analysis.solvers.PegasusSolver,17,4,0,79,undefined,4,0,0,0,51,0,1,0,0,0,0.6375,0,0.2,0,17,17,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\RegulaFalsiSolver.java,org.apache.commons.math3.analysis.solvers.RegulaFalsiSolver,17,4,0,79,undefined,4,0,0,0,51,0,1,0,0,0,0.6375,0,0.2,0,17,17,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\RiddersSolver.java,org.apache.commons.math3.analysis.solvers.RiddersSolver,76,13,5,71,1,3,0,0,2,2,0,0,0,0,0.333333333333333,0.0277777777777778,0,0,0,74,76,2,0,1,3,0.0263157894736842,0,0.0131578947368421,0.0394736842105263,0
math3\analysis\solvers\SecantSolver.java,org.apache.commons.math3.analysis.solvers.SecantSolver,49,10,4,69,1,3,0,0,2,2,0,0,0,0,0.4,0.0285714285714286,0,0,0,47,49,2,0,1,3,0.0408163265306122,0,0.0204081632653061,0.0612244897959184,0
math3\analysis\solvers\UnivariateSolverUtils.java,org.apache.commons.math3.analysis.solvers.UnivariateSolverUtils,168,31,13,42,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,152,168,16,0,9,25,0.0952380952380952,0,0.0535714285714286,0.148809523809524,0
math3\complex\Complex.java,org.apache.commons.math3.complex.Complex,391,101,11,89,0.730232558139535,1,0,28,0,25,0.0109439124487005,0,0,0.274509803921569,0,0.277777777777778,0.00632511068943713,0,0,299,391,96,4,60,156,0.245524296675192,0.010230179028133,0.153452685421995,0.398976982097187,0
math3\complex\ComplexField.java,org.apache.commons.math3.complex.ComplexField,23,6,3,17,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0
math3\complex\ComplexFormat.java,org.apache.commons.math3.complex.ComplexFormat,182,39,16,52,0.815789473684211,1,0,2,1,1,0.118421052631579,0,0,0.05,0.0588235294117647,0.0188679245283019,0.0652173913043478,0,0,165,182,20,3,13,33,0.10989010989011,0.0164835164835165,0.0714285714285714,0.181318681318681,0
math3\complex\ComplexUtils.java,org.apache.commons.math3.complex.ComplexUtils,17,5,4,30,undefined,1,0,2,0,5,0,0,0,0.333333333333333,0,0.161290322580645,0,0,0,12,17,7,2,2,9,0.411764705882353,0.117647058823529,0.117647058823529,0.529411764705882,0
math3\complex\RootsOfUnity.java,org.apache.commons.math3.complex.RootsOfUnity,85,15,7,37,0.566666666666667,1,0,0,0,4,0,0,0,0,0,0.105263157894737,0,0,0,85,85,0,0,0,0,0,0,0,0,0
math3\dfp\BracketingNthOrderBrentSolverDFP.java,org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFP,200,42,10,94,0.814814814814815,1,0,0,1,7,0,0,0,0,0.0909090909090909,0.0736842105263158,0,0,0,198,200,2,0,2,4,0.01,0,0.01,0.02,0
math3\dfp\Dfp.java,org.apache.commons.math3.dfp.Dfp,1518,353,9,86,0.88628762541806,1,1,16,0,8,0.00104172377871592,0,0,0.0451977401129944,0,0.0919540229885057,0.000552261364957553,0,0,1462,1518,58,2,2,60,0.0382081686429512,0.00131752305665349,0.00131752305665349,0.0395256916996047,1
math3\dfp\DfpDec.java,org.apache.commons.math3.dfp.DfpDec,225,52,4,100,undefined,2,0,0,0,8,0,0,0,0,0,0.0792079207920792,0,0,0,225,225,0,0,0,0,0,0,0,0,0
math3\dfp\DfpField.java,org.apache.commons.math3.dfp.DfpField,301,57,4,88,0.970588235294118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,301,301,0,0,0,0,0,0,0,0,0
math3\dfp\DfpMath.java,org.apache.commons.math3.dfp.DfpMath,527,100,4,94,1,1,0,0,0,1,0,0,0,0,0,0.0105263157894737,0,0,0,527,527,0,0,0,0,0,0,0,0,0
math3\distribution\AbstractIntegerDistribution.java,org.apache.commons.math3.distribution.AbstractIntegerDistribution,101,24,12,39,0.916666666666667,1,6,1,2,1,0.0833333333333334,0,0,0.04,0.153846153846154,0.025,0.0434782608695652,0,0,92,101,9,0,2,11,0.0891089108910891,0,0.0198019801980198,0.108910891089109,0
math3\distribution\AbstractRealDistribution.java,org.apache.commons.math3.distribution.AbstractRealDistribution,118,27,11,44,0.977777777777778,1,12,3,2,1,0.0638888888888889,0,0,0.107142857142857,0.166666666666667,0.0222222222222222,0.0323033707865169,0,0,101,118,17,0,3,20,0.14406779661017,0,0.0254237288135593,0.169491525423729,0
math3\distribution\BetaDistribution.java,org.apache.commons.math3.distribution.BetaDistribution,93,24,9,89,0.888888888888889,2,0,0,2,13,0,0,0,0,0.2,0.144444444444444,0,0,0,89,93,10,6,0,10,0.10752688172043,0.0645161290322581,0,0.10752688172043,0
