relName,className,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
math3\analysis\FunctionUtils.java,org.apache.commons.math3.analysis.FunctionUtils,432,25,15,42,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,432,432,0,0,0,0,0,0,0,0,0
math3\analysis\differentiation\DSCompiler.java,org.apache.commons.math3.analysis.differentiation.DSCompiler,829,180,10,115,0.894021739130435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,831,829,0,2,4,4,0,0.00241254523522316,0.00482509047044632,0.00482509047044632,0
math3\analysis\differentiation\DerivativeStructure.java,org.apache.commons.math3.analysis.differentiation.DerivativeStructure,412,83,8,190,0.474747474747475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,412,412,0,0,0,0,0,0,0,0,0
math3\analysis\differentiation\FiniteDifferencesDifferentiator.java,org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiator,150,15,12,50,0.928571428571429,1,0,3,2,6,0.0952380952380952,0,0,0.1875,0.153846153846154,0.117647058823529,0.0493827160493827,0,0,132,150,24,6,14,38,0.16,0.04,0.0933333333333333,0.253333333333333,0
math3\analysis\differentiation\GradientFunction.java,org.apache.commons.math3.analysis.differentiation.GradientFunction,22,4,3,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0
math3\analysis\differentiation\JacobianFunction.java,org.apache.commons.math3.analysis.differentiation.JacobianFunction,24,5,3,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0
math3\analysis\function\Abs.java,org.apache.commons.math3.analysis.function.Abs,5,1,1,13,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
math3\analysis\function\Acos.java,org.apache.commons.math3.analysis.function.Acos,12,3,4,25,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0
math3\analysis\function\Acosh.java,org.apache.commons.math3.analysis.function.Acosh,12,3,4,24,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0
math3\analysis\function\Add.java,org.apache.commons.math3.analysis.function.Add,5,1,0,12,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
math3\analysis\function\Asin.java,org.apache.commons.math3.analysis.function.Asin,12,3,4,24,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0
math3\analysis\function\Asinh.java,org.apache.commons.math3.analysis.function.Asinh,12,3,4,24,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0
math3\analysis\function\Atan.java,org.apache.commons.math3.analysis.function.Atan,12,3,4,23,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0
math3\analysis\function\Atan2.java,org.apache.commons.math3.analysis.function.Atan2,5,1,1,16,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
math3\analysis\function\Atanh.java,org.apache.commons.math3.analysis.function.Atanh,12,3,4,23,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0
math3\analysis\function\Cbrt.java,org.apache.commons.math3.analysis.function.Cbrt,12,3,4,27,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0
math3\analysis\function\Ceil.java,org.apache.commons.math3.analysis.function.Ceil,5,1,1,14,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
math3\analysis\function\Constant.java,org.apache.commons.math3.analysis.function.Constant,16,4,2,28,0.333333333333333,1,0,0,1,1,0,0,0,0,0.333333333333333,0.0344827586206897,0,0,0,16,16,0,0,2,2,0,0,0.125,0.125,0
math3\analysis\function\Cos.java,org.apache.commons.math3.analysis.function.Cos,12,3,4,31,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0
math3\analysis\function\Cosh.java,org.apache.commons.math3.analysis.function.Cosh,12,3,4,24,undefined,1,0,0,0,1,0,0,0,0,0,0.04,0,0,0,12,12,0,0,2,2,0,0,0.166666666666667,0.166666666666667,0
math3\analysis\function\Divide.java,org.apache.commons.math3.analysis.function.Divide,5,1,0,12,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
math3\analysis\function\Exp.java,org.apache.commons.math3.analysis.function.Exp,12,3,4,22,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0
math3\analysis\function\Expm1.java,org.apache.commons.math3.analysis.function.Expm1,12,3,4,24,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0
math3\analysis\function\Floor.java,org.apache.commons.math3.analysis.function.Floor,5,1,1,13,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
math3\analysis\function\Gaussian.java,org.apache.commons.math3.analysis.function.Gaussian,108,14,8,39,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,0,0,0,0,0,0,0,0,0
math3\analysis\function\HarmonicOscillator.java,org.apache.commons.math3.analysis.function.HarmonicOscillator,68,7,4,42,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,0,0,0,0,0,0,0
math3\analysis\function\Identity.java,org.apache.commons.math3.analysis.function.Identity,12,3,3,15,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,2,2,0,0,0.166666666666667,0.166666666666667,0
math3\analysis\function\Inverse.java,org.apache.commons.math3.analysis.function.Inverse,12,3,3,22,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0
math3\analysis\function\Log.java,org.apache.commons.math3.analysis.function.Log,12,3,4,22,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0
math3\analysis\function\Log10.java,org.apache.commons.math3.analysis.function.Log10,12,3,4,23,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0
math3\analysis\function\Log1p.java,org.apache.commons.math3.analysis.function.Log1p,12,3,4,22,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0
math3\analysis\function\Logistic.java,org.apache.commons.math3.analysis.function.Logistic,90,6,5,44,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0,0,0,0,0
math3\analysis\function\Logit.java,org.apache.commons.math3.analysis.function.Logit,83,12,6,36,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,83,0,0,0,0,0,0,0,0,0
math3\analysis\function\Max.java,org.apache.commons.math3.analysis.function.Max,5,1,1,13,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
math3\analysis\function\Min.java,org.apache.commons.math3.analysis.function.Min,5,1,1,13,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
math3\analysis\function\Minus.java,org.apache.commons.math3.analysis.function.Minus,12,3,3,18,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,2,2,0,0,0.166666666666667,0.166666666666667,0
math3\analysis\function\Multiply.java,org.apache.commons.math3.analysis.function.Multiply,5,1,0,12,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
math3\analysis\function\Pow.java,org.apache.commons.math3.analysis.function.Pow,5,1,1,15,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
math3\analysis\function\Power.java,org.apache.commons.math3.analysis.function.Power,16,4,4,24,0.333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0
math3\analysis\function\Rint.java,org.apache.commons.math3.analysis.function.Rint,5,1,1,14,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
math3\analysis\function\Sigmoid.java,org.apache.commons.math3.analysis.function.Sigmoid,77,10,6,34,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77,77,0,0,0,0,0,0,0,0,0
math3\analysis\function\Signum.java,org.apache.commons.math3.analysis.function.Signum,5,1,1,13,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
math3\analysis\function\Sin.java,org.apache.commons.math3.analysis.function.Sin,12,3,4,30,undefined,1,0,0,0,1,0,0,0,0,0,0.032258064516129,0,0,0,12,12,0,0,2,2,0,0,0.166666666666667,0.166666666666667,0
math3\analysis\function\Sinc.java,org.apache.commons.math3.analysis.function.Sinc,79,18,4,43,0.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79,79,0,0,0,0,0,0,0,0,0
math3\analysis\function\Sinh.java,org.apache.commons.math3.analysis.function.Sinh,12,3,4,24,undefined,1,0,0,0,1,0,0,0,0,0,0.04,0,0,0,12,12,0,0,2,2,0,0,0.166666666666667,0.166666666666667,0
math3\analysis\function\Sqrt.java,org.apache.commons.math3.analysis.function.Sqrt,12,3,4,27,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0
math3\analysis\function\StepFunction.java,org.apache.commons.math3.analysis.function.StepFunction,36,7,5,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0
math3\analysis\function\Subtract.java,org.apache.commons.math3.analysis.function.Subtract,5,1,0,12,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
math3\analysis\function\Tan.java,org.apache.commons.math3.analysis.function.Tan,12,3,4,29,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0
math3\analysis\function\Tanh.java,org.apache.commons.math3.analysis.function.Tanh,12,3,4,23,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0
math3\analysis\function\Ulp.java,org.apache.commons.math3.analysis.function.Ulp,5,1,1,14,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
math3\analysis\integration\BaseAbstractUnivariateIntegrator.java,org.apache.commons.math3.analysis.integration.BaseAbstractUnivariateIntegrator,98,18,11,52,0.928571428571429,1,5,0,0,0,0,0,0,0,0,0,0,0,0,98,98,0,0,0,0,0,0,0,0,0
math3\analysis\integration\IterativeLegendreGaussIntegrator.java,org.apache.commons.math3.analysis.integration.IterativeLegendreGaussIntegrator,67,8,10,83,0.75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0
math3\analysis\integration\LegendreGaussIntegrator.java,org.apache.commons.math3.analysis.integration.LegendreGaussIntegrator,124,13,9,64,0.925,2,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,0,0,0,0,0,0,0,0,0
math3\analysis\integration\RombergIntegrator.java,org.apache.commons.math3.analysis.integration.RombergIntegrator,59,10,9,60,0.333333333333333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,0
math3\analysis\integration\SimpsonIntegrator.java,org.apache.commons.math3.analysis.integration.SimpsonIntegrator,51,10,9,60,0.333333333333333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0
math3\analysis\integration\TrapezoidIntegrator.java,org.apache.commons.math3.analysis.integration.TrapezoidIntegrator,71,12,8,59,0.75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,0,0,0,0,0,0,0,0,0
math3\analysis\integration\gauss\BaseRuleFactory.java,org.apache.commons.math3.analysis.integration.gauss.BaseRuleFactory,46,9,7,26,0.875,1,2,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,0,0,0,0,0,0,0
math3\analysis\integration\gauss\GaussIntegrator.java,org.apache.commons.math3.analysis.integration.gauss.GaussIntegrator,35,6,6,28,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0
math3\analysis\integration\gauss\GaussIntegratorFactory.java,org.apache.commons.math3.analysis.integration.gauss.GaussIntegratorFactory,39,7,5,38,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0
math3\analysis\integration\gauss\LegendreHighPrecisionRuleFactory.java,org.apache.commons.math3.analysis.integration.gauss.LegendreHighPrecisionRuleFactory,122,15,6,31,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,122,122,0,0,0,0,0,0,0,0,0
math3\analysis\integration\gauss\LegendreRuleFactory.java,org.apache.commons.math3.analysis.integration.gauss.LegendreRuleFactory,80,13,6,29,undefined,2,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\BicubicSplineInterpolatingFunction.java,org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction,135,22,1,27,0.839285714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,136,136,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\BicubicSplineInterpolatingFunction.java,org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunction,174,34,6,48,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,174,174,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\BicubicSplineInterpolator.java,org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolator,74,18,8,43,undefined,1,1,0,0,0,0,0,0,0,0,0,0,0,0,74,74,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\DividedDifferenceInterpolator.java,org.apache.commons.math3.analysis.interpolation.DividedDifferenceInterpolator,32,4,6,29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\HermiteInterpolator.java,org.apache.commons.math3.analysis.interpolation.HermiteInterpolator,95,21,12,49,0.444444444444444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\LinearInterpolator.java,org.apache.commons.math3.analysis.interpolation.LinearInterpolator,28,5,7,32,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\LoessInterpolator.java,org.apache.commons.math3.analysis.interpolation.LoessInterpolator,188,33,15,50,0.904761904761905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,188,188,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\MicrosphereInterpolatingFunction.java,org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolatingFunction,105,17,14,56,0.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105,105,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\MicrosphereInterpolator.java,org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolator,35,5,8,38,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\NevilleInterpolator.java,org.apache.commons.math3.analysis.interpolation.NevilleInterpolator,10,1,4,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\SmoothingPolynomialBicubicSplineInterpolator.java,org.apache.commons.math3.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolator,83,18,12,109,0.666666666666667,2,0,2,3,41,0,0,0,0.105263157894737,0.230769230769231,0.372727272727273,0,0,0,69,83,14,0,4,18,0.168674698795181,0,0.0481927710843374,0.216867469879518,0
math3\analysis\interpolation\SplineInterpolator.java,org.apache.commons.math3.analysis.interpolation.SplineInterpolator,51,7,7,32,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\TricubicSplineInterpolatingFunction.java,org.apache.commons.math3.analysis.interpolation.TricubicSplineFunction,43,11,1,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\TricubicSplineInterpolatingFunction.java,org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunction,264,40,6,34,0.733333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,264,264,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\TricubicSplineInterpolator.java,org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolator,125,27,7,63,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,125,125,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\UnivariatePeriodicInterpolator.java,org.apache.commons.math3.analysis.interpolation.UnivariatePeriodicInterpolator,50,6,4,30,0.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0
math3\analysis\polynomials\PolynomialFunction.java,org.apache.commons.math3.analysis.polynomials.PolynomialFunction,206,47,14,52,0.65625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,206,206,0,0,0,0,0,0,0,0,0
math3\analysis\polynomials\PolynomialFunctionLagrangeForm.java,org.apache.commons.math3.analysis.polynomials.PolynomialFunctionLagrangeForm,129,27,8,34,0.722222222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,129,129,0,0,0,0,0,0,0,0,0
math3\analysis\polynomials\PolynomialFunctionNewtonForm.java,org.apache.commons.math3.analysis.polynomials.PolynomialFunctionNewtonForm,81,18,5,43,0.666666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0,0,0,0,0,0,0,0,0
math3\analysis\polynomials\PolynomialSplineFunction.java,org.apache.commons.math3.analysis.polynomials.PolynomialSplineFunction,74,18,10,60,0.333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,0,0,0,0,0,0,0,0,0
math3\analysis\polynomials\PolynomialsUtils.java,org.apache.commons.math3.analysis.polynomials.PolynomialsUtils,182,19,11,56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,182,182,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\AbstractDifferentiableUnivariateSolver.java,org.apache.commons.math3.analysis.solvers.AbstractDifferentiableUnivariateSolver,24,4,4,64,0.666666666666667,2,1,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\AbstractPolynomialSolver.java,org.apache.commons.math3.analysis.solvers.AbstractPolynomialSolver,26,5,2,66,0.75,2,1,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\AbstractUnivariateDifferentiableSolver.java,org.apache.commons.math3.analysis.solvers.AbstractUnivariateDifferentiableSolver,23,4,3,82,0.666666666666667,2,1,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\AbstractUnivariateSolver.java,org.apache.commons.math3.analysis.solvers.AbstractUnivariateSolver,16,3,0,63,undefined,2,8,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\AllowedSolution.java,org.apache.commons.math3.analysis.solvers.AllowedSolution,7,2,1,19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\BaseAbstractUnivariateSolver.java,org.apache.commons.math3.analysis.solvers.BaseAbstractUnivariateSolver,122,24,10,60,0.940909090909091,1,4,0,0,0,0,0,0,0,0,0,0,0,0,122,122,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\BaseSecantSolver.java,org.apache.commons.math3.analysis.solvers.BaseSecantSolver,143,36,7,75,0.666666666666667,3,3,0,0,0,0,0,0,0,0,0,0,0,0,143,143,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\BisectionSolver.java,org.apache.commons.math3.analysis.solvers.BisectionSolver,38,7,4,69,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\BracketingNthOrderBrentSolver.java,org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolver,216,41,12,79,0.8125,3,0,0,0,0,0,0,0,0,0,0,0,0,0,216,216,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\BrentSolver.java,org.apache.commons.math3.analysis.solvers.BrentSolver,126,21,6,73,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\IllinoisSolver.java,org.apache.commons.math3.analysis.solvers.IllinoisSolver,17,4,0,79,undefined,4,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\LaguerreSolver.java,org.apache.commons.math3.analysis.solvers.LaguerreSolver,191,16,14,96,0.857142857142857,3,0,0,0,0,0,0,0,0,0,0,0,0,0,191,191,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\MullerSolver.java,org.apache.commons.math3.analysis.solvers.MullerSolver,94,18,6,72,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,94,94,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\MullerSolver2.java,org.apache.commons.math3.analysis.solvers.MullerSolver2,79,13,6,71,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,79,79,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\NewtonRaphsonSolver.java,org.apache.commons.math3.analysis.solvers.NewtonRaphsonSolver,31,6,6,92,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0
